Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
443,"[882, 2782]","[1020, 2844]",443,"[951.0, 2844]","[951.0, 2782]","[882, 2813.0]","[1020, 2813.0]","[-1, 0]","[444, 444]","[393, 393]","[-1, 0]"
444,"[1054, 2775]","[1192, 2837]",444,"[1123.0, 2837]","[1123.0, 2775]","[1054, 2806.0]","[1192, 2806.0]","[403, 403]","[-1, 0]","[395, 395]","[443, 443]"
445,"[943, 2936]","[1020, 3008]",445,"[981.5, 3008]","[981.5, 2936]","[943, 2972.0]","[1020, 2972.0]","[-1, 0]","[446, 446]","[-1, 0]","[-1, 0]"
446,"[1037, 2939]","[1097, 3001]",446,"[1067.0, 3001]","[1067.0, 2939]","[1037, 2970.0]","[1097, 2970.0]","[409, 409]","[447, 447]","[402, 402]","[445, 445]"
447,"[1124, 2960]","[1155, 2991]",447,"[1139.5, 2991]","[1139.5, 2960]","[1124, 2975.5]","[1155, 2975.5]","[448, 448]","[448, 448]","[448, 448]","[446, 446]"
448,"[1146, 2960]","[1179, 2991]",448,"[1162.5, 2991]","[1162.5, 2960]","[1146, 2975.5]","[1179, 2975.5]","[447, 447]","[-1, 0]","[447, 447]","[447, 447]"
449,"[1491, 2786]","[1564, 2844]",449,"[1527.5, 2844]","[1527.5, 2786]","[1491, 2815.0]","[1564, 2815.0]","[459, 459]","[450, 450]","[-1, 0]","[-1, 0]"
450,"[1576, 2792]","[1697, 2847]",450,"[1636.5, 2847]","[1636.5, 2792]","[1576, 2819.5]","[1697, 2819.5]","[460, 460]","[451, 451]","[-1, 0]","[449, 449]"
451,"[1709, 2772]","[1798, 2837]",451,"[1753.5, 2837]","[1753.5, 2772]","[1709, 2804.5]","[1798, 2804.5]","[461, 461]","[452, 452]","[-1, 0]","[450, 450]"
452,"[1805, 2786]","[1873, 2844]",452,"[1839.0, 2844]","[1839.0, 2786]","[1805, 2815.0]","[1873, 2815.0]","[462, 462]","[453, 453]","[-1, 0]","[451, 451]"
453,"[1883, 2772]","[1943, 2833]",453,"[1913.0, 2833]","[1913.0, 2772]","[1883, 2802.5]","[1943, 2802.5]","[462, 462]","[454, 454]","[-1, 0]","[452, 452]"
454,"[1951, 2775]","[1987, 2851]",454,"[1969.0, 2851]","[1969.0, 2775]","[1951, 2813.0]","[1987, 2813.0]","[463, 463]","[455, 455]","[-1, 0]","[453, 453]"
455,"[1996, 2772]","[2059, 2833]",455,"[2027.5, 2833]","[2027.5, 2772]","[1996, 2802.5]","[2059, 2802.5]","[463, 463]","[456, 456]","[-1, 0]","[454, 454]"
456,"[2067, 2772]","[2127, 2833]",456,"[2097.0, 2833]","[2097.0, 2772]","[2067, 2802.5]","[2127, 2802.5]","[464, 464]","[457, 457]","[-1, 0]","[455, 455]"
457,"[2139, 2786]","[2279, 2827]",457,"[2209.0, 2827]","[2209.0, 2786]","[2139, 2806.5]","[2279, 2806.5]","[-1, 0]","[-1, 0]","[-1, 0]","[456, 456]"
458,"[1390, 2857]","[1496, 2926]",458,"[1443.0, 2926]","[1443.0, 2857]","[1390, 2891.5]","[1496, 2891.5]","[466, 466]","[459, 459]","[-1, 0]","[-1, 0]"
459,"[1518, 2857]","[1615, 2926]",459,"[1566.5, 2926]","[1566.5, 2857]","[1518, 2891.5]","[1615, 2891.5]","[467, 467]","[460, 460]","[449, 449]","[458, 458]"
460,"[1636, 2854]","[1682, 2919]",460,"[1659.0, 2919]","[1659.0, 2854]","[1636, 2886.5]","[1682, 2886.5]","[-1, 0]","[461, 461]","[450, 450]","[459, 459]"
461,"[1702, 2864]","[1789, 2916]",461,"[1745.5, 2916]","[1745.5, 2864]","[1702, 2890.0]","[1789, 2890.0]","[468, 468]","[462, 462]","[451, 451]","[460, 460]"
462,"[1810, 2854]","[1943, 2919]",462,"[1876.5, 2919]","[1876.5, 2854]","[1810, 2886.5]","[1943, 2886.5]","[469, 469]","[463, 463]","[453, 453]","[461, 461]"
463,"[1967, 2854]","[2006, 2909]",463,"[1986.5, 2909]","[1986.5, 2854]","[1967, 2881.5]","[2006, 2881.5]","[470, 470]","[464, 464]","[455, 455]","[462, 462]"
464,"[2040, 2851]","[2214, 2912]",464,"[2127.0, 2912]","[2127.0, 2851]","[2040, 2881.5]","[2214, 2881.5]","[471, 471]","[465, 465]","[456, 456]","[463, 463]"
465,"[2236, 2844]","[2277, 2919]",465,"[2256.5, 2919]","[2256.5, 2844]","[2236, 2881.5]","[2277, 2881.5]","[472, 472]","[-1, 0]","[-1, 0]","[464, 464]"
466,"[1385, 2933]","[1501, 3011]",466,"[1443.0, 3011]","[1443.0, 2933]","[1385, 2972.0]","[1501, 2972.0]","[473, 473]","[467, 467]","[458, 458]","[-1, 0]"
467,"[1520, 2939]","[1622, 3008]",467,"[1571.0, 3008]","[1571.0, 2939]","[1520, 2973.5]","[1622, 2973.5]","[474, 474]","[468, 468]","[459, 459]","[466, 466]"
468,"[1648, 2943]","[1832, 2994]",468,"[1740.0, 2994]","[1740.0, 2943]","[1648, 2968.5]","[1832, 2968.5]","[476, 476]","[469, 469]","[461, 461]","[467, 467]"
469,"[1859, 2943]","[1953, 2998]",469,"[1906.0, 2998]","[1906.0, 2943]","[1859, 2970.5]","[1953, 2970.5]","[-1, 0]","[470, 470]","[462, 462]","[468, 468]"
470,"[1977, 2929]","[2059, 2998]",470,"[2018.0, 2998]","[2018.0, 2929]","[1977, 2963.5]","[2059, 2963.5]","[-1, 0]","[471, 471]","[463, 463]","[469, 469]"
471,"[2079, 2929]","[2209, 3004]",471,"[2144.0, 3004]","[2144.0, 2929]","[2079, 2966.5]","[2209, 2966.5]","[479, 479]","[472, 472]","[464, 464]","[470, 470]"
472,"[2231, 2926]","[2282, 2991]",472,"[2256.5, 2991]","[2256.5, 2926]","[2231, 2958.5]","[2282, 2958.5]","[-1, 0]","[-1, 0]","[465, 465]","[471, 471]"
473,"[1387, 3018]","[1532, 3080]",473,"[1459.5, 3080]","[1459.5, 3018]","[1387, 3049.0]","[1532, 3049.0]","[480, 480]","[474, 474]","[466, 466]","[-1, 0]"
474,"[1547, 3021]","[1646, 3076]",474,"[1596.5, 3076]","[1596.5, 3021]","[1547, 3048.5]","[1646, 3048.5]","[-1, 0]","[475, 475]","[467, 467]","[473, 473]"
475,"[1660, 3021]","[1704, 3073]",475,"[1682.0, 3073]","[1682.0, 3021]","[1660, 3047.0]","[1704, 3047.0]","[-1, 0]","[476, 476]","[-1, 0]","[474, 474]"
476,"[1714, 3015]","[1808, 3080]",476,"[1761.0, 3080]","[1761.0, 3015]","[1714, 3047.5]","[1808, 3047.5]","[-1, 0]","[477, 477]","[468, 468]","[475, 475]"
477,"[1822, 3032]","[1909, 3086]",477,"[1865.5, 3086]","[1865.5, 3032]","[1822, 3059.0]","[1909, 3059.0]","[482, 482]","[478, 478]","[-1, 0]","[476, 476]"
478,"[1919, 3011]","[2013, 3076]",478,"[1966.0, 3076]","[1966.0, 3011]","[1919, 3043.5]","[2013, 3043.5]","[483, 483]","[-1, 0]","[-1, 0]","[477, 477]"
479,"[2081, 3015]","[2282, 3066]",479,"[2181.5, 3066]","[2181.5, 3015]","[2081, 3040.5]","[2282, 3040.5]","[-1, 0]","[-1, 0]","[471, 471]","[-1, 0]"
480,"[1390, 3100]","[1532, 3162]",480,"[1461.0, 3162]","[1461.0, 3100]","[1390, 3131.0]","[1532, 3131.0]","[487, 487]","[481, 481]","[473, 473]","[-1, 0]"
481,"[1549, 3104]","[1731, 3168]",481,"[1640.0, 3168]","[1640.0, 3104]","[1549, 3136.0]","[1731, 3136.0]","[-1, 0]","[482, 482]","[-1, 0]","[480, 480]"
482,"[1750, 3097]","[1936, 3172]",482,"[1843.0, 3172]","[1843.0, 3097]","[1750, 3134.5]","[1936, 3134.5]","[-1, 0]","[483, 483]","[477, 477]","[481, 481]"
483,"[1972, 3093]","[2021, 3162]",483,"[1996.5, 3162]","[1996.5, 3093]","[1972, 3127.5]","[2021, 3127.5]","[-1, 0]","[484, 484]","[478, 478]","[482, 482]"
484,"[2033, 3093]","[2088, 3155]",484,"[2060.5, 3155]","[2060.5, 3093]","[2033, 3124.0]","[2088, 3124.0]","[489, 489]","[485, 485]","[-1, 0]","[483, 483]"
485,"[2103, 3104]","[2195, 3155]",485,"[2149.0, 3155]","[2149.0, 3104]","[2103, 3129.5]","[2195, 3129.5]","[-1, 0]","[486, 486]","[-1, 0]","[484, 484]"
486,"[2204, 3104]","[2284, 3155]",486,"[2244.0, 3155]","[2244.0, 3104]","[2204, 3129.5]","[2284, 3129.5]","[490, 490]","[-1, 0]","[-1, 0]","[485, 485]"
487,"[1390, 3186]","[1470, 3240]",487,"[1430.0, 3240]","[1430.0, 3186]","[1390, 3213.0]","[1470, 3213.0]","[492, 492]","[-1, 0]","[480, 480]","[-1, 0]"
488,"[1518, 3175]","[1987, 3247]",488,"[1752.5, 3247]","[1752.5, 3175]","[1518, 3211.0]","[1987, 3211.0]","[-1, 0]","[489, 489]","[-1, 0]","[-1, 0]"
489,"[2018, 3172]","[2161, 3233]",489,"[2089.5, 3233]","[2089.5, 3172]","[2018, 3202.5]","[2161, 3202.5]","[-1, 0]","[490, 490]","[484, 484]","[488, 488]"
490,"[2185, 3182]","[2284, 3233]",490,"[2234.5, 3233]","[2234.5, 3182]","[2185, 3207.5]","[2284, 3207.5]","[497, 497]","[-1, 0]","[486, 486]","[489, 489]"
491,"[1083, 3189]","[1192, 3244]",491,"[1137.5, 3244]","[1137.5, 3189]","[1083, 3216.5]","[1192, 3216.5]","[434, 434]","[-1, 0]","[418, 418]","[-1, 0]"
492,"[1387, 3264]","[1547, 3329]",492,"[1467.0, 3329]","[1467.0, 3264]","[1387, 3296.5]","[1547, 3296.5]","[-1, 0]","[493, 493]","[487, 487]","[-1, 0]"
493,"[1566, 3264]","[1740, 3315]",493,"[1653.0, 3315]","[1653.0, 3264]","[1566, 3289.5]","[1740, 3289.5]","[-1, 0]","[494, 494]","[-1, 0]","[492, 492]"
494,"[1762, 3261]","[1851, 3315]",494,"[1806.5, 3315]","[1806.5, 3261]","[1762, 3288.0]","[1851, 3288.0]","[-1, 0]","[-1, 0]","[-1, 0]","[493, 493]"
495,"[1958, 3261]","[2100, 3312]",495,"[2029.0, 3312]","[2029.0, 3261]","[1958, 3286.5]","[2100, 3286.5]","[-1, 0]","[496, 496]","[-1, 0]","[-1, 0]"
496,"[2120, 3250]","[2163, 3315]",496,"[2141.5, 3315]","[2141.5, 3250]","[2120, 3282.5]","[2163, 3282.5]","[-1, 0]","[497, 497]","[-1, 0]","[495, 495]"
497,"[2180, 3254]","[2279, 3309]",497,"[2229.5, 3309]","[2229.5, 3254]","[2180, 3281.5]","[2279, 3281.5]","[-1, 0]","[-1, 0]","[490, 490]","[496, 496]"
