Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
449,"[375, 2020]","[570, 2082]",449,"[472.5, 2082]","[472.5, 2020]","[375, 2051.0]","[570, 2051.0]","[467, 467]","[450, 450]","[-1, 0]","[448, 448]"
450,"[573, 2020]","[633, 2075]",450,"[603.0, 2075]","[603.0, 2020]","[573, 2047.5]","[633, 2047.5]","[-1, 0]","[451, 451]","[-1, 0]","[449, 449]"
451,"[636, 2020]","[744, 2075]",451,"[690.0, 2075]","[690.0, 2020]","[636, 2047.5]","[744, 2047.5]","[-1, 0]","[452, 452]","[-1, 0]","[450, 450]"
452,"[744, 2020]","[899, 2082]",452,"[821.5, 2082]","[821.5, 2020]","[744, 2051.0]","[899, 2051.0]","[-1, 0]","[-1, 0]","[-1, 0]","[451, 451]"
453,"[955, 2027]","[1080, 2068]",453,"[1017.5, 2068]","[1017.5, 2027]","[955, 2047.5]","[1080, 2047.5]","[-1, 0]","[454, 454]","[794, 794]","[-1, 0]"
454,"[1088, 2013]","[1199, 2078]",454,"[1143.5, 2078]","[1143.5, 2013]","[1088, 2045.5]","[1199, 2045.5]","[-1, 0]","[455, 455]","[-1, 0]","[453, 453]"
455,"[1204, 2027]","[1308, 2078]",455,"[1256.0, 2078]","[1256.0, 2027]","[1204, 2052.5]","[1308, 2052.5]","[472, 472]","[456, 456]","[-1, 0]","[454, 454]"
456,"[1312, 2020]","[1380, 2078]",456,"[1346.0, 2078]","[1346.0, 2020]","[1312, 2049.0]","[1380, 2049.0]","[474, 474]","[457, 457]","[-1, 0]","[455, 455]"
457,"[1387, 2017]","[1477, 2071]",457,"[1432.0, 2071]","[1432.0, 2017]","[1387, 2044.0]","[1477, 2044.0]","[475, 475]","[-1, 0]","[798, 798]","[456, 456]"
458,"[1515, 2020]","[1641, 2071]",458,"[1578.0, 2071]","[1578.0, 2020]","[1515, 2045.5]","[1641, 2045.5]","[476, 476]","[-1, 0]","[799, 799]","[-1, 0]"
459,"[1699, 2030]","[1808, 2068]",459,"[1753.5, 2068]","[1753.5, 2030]","[1699, 2049.0]","[1808, 2049.0]","[-1, 0]","[-1, 0]","[781, 781]","[-1, 0]"
460,"[1878, 2017]","[1982, 2082]",460,"[1930.0, 2082]","[1930.0, 2017]","[1878, 2049.5]","[1982, 2049.5]","[479, 479]","[461, 461]","[-1, 0]","[-1, 0]"
461,"[1980, 2017]","[2050, 2075]",461,"[2015.0, 2075]","[2015.0, 2017]","[1980, 2046.0]","[2050, 2046.0]","[480, 480]","[462, 462]","[783, 783]","[460, 460]"
462,"[2054, 2023]","[2260, 2071]",462,"[2157.0, 2071]","[2157.0, 2023]","[2054, 2047.0]","[2260, 2047.0]","[481, 481]","[463, 463]","[-1, 0]","[461, 461]"
463,"[2257, 2027]","[2301, 2068]",463,"[2279.0, 2068]","[2279.0, 2027]","[2257, 2047.5]","[2301, 2047.5]","[-1, 0]","[464, 464]","[-1, 0]","[462, 462]"
464,"[2301, 2013]","[2378, 2071]",464,"[2339.5, 2071]","[2339.5, 2013]","[2301, 2042.0]","[2378, 2042.0]","[482, 482]","[-1, 0]","[786, 786]","[463, 463]"
465,"[205, 2068]","[321, 2133]",465,"[263.0, 2133]","[263.0, 2068]","[205, 2100.5]","[321, 2100.5]","[708, 708]","[466, 466]","[448, 448]","[-1, 0]"
466,"[326, 2075]","[408, 2129]",466,"[367.0, 2129]","[367.0, 2075]","[326, 2102.0]","[408, 2102.0]","[-1, 0]","[467, 467]","[-1, 0]","[465, 465]"
467,"[418, 2078]","[570, 2129]",467,"[494.0, 2129]","[494.0, 2078]","[418, 2103.5]","[570, 2103.5]","[-1, 0]","[468, 468]","[449, 449]","[466, 466]"
468,"[585, 2082]","[694, 2133]",468,"[639.5, 2133]","[639.5, 2082]","[585, 2107.5]","[694, 2107.5]","[-1, 0]","[469, 469]","[-1, 0]","[467, 467]"
469,"[703, 2075]","[819, 2129]",469,"[761.0, 2129]","[761.0, 2075]","[703, 2102.0]","[819, 2102.0]","[713, 713]","[470, 470]","[-1, 0]","[468, 468]"
470,"[827, 2064]","[902, 2133]",470,"[864.5, 2133]","[864.5, 2064]","[827, 2098.5]","[902, 2098.5]","[487, 487]","[-1, 0]","[793, 793]","[469, 469]"
471,"[955, 2078]","[1165, 2129]",471,"[1060.0, 2129]","[1060.0, 2078]","[955, 2103.5]","[1165, 2103.5]","[655, 655]","[472, 472]","[-1, 0]","[-1, 0]"
472,"[1172, 2071]","[1298, 2129]",472,"[1235.0, 2129]","[1235.0, 2071]","[1172, 2100.0]","[1298, 2100.0]","[657, 657]","[473, 473]","[455, 455]","[471, 471]"
473,"[1303, 2061]","[1363, 2129]",473,"[1333.0, 2129]","[1333.0, 2061]","[1303, 2095.0]","[1363, 2095.0]","[658, 658]","[475, 475]","[456, 456]","[472, 472]"
474,"[1363, 2085]","[1387, 2119]",474,"[1375.0, 2119]","[1375.0, 2085]","[1363, 2102.0]","[1387, 2102.0]","[658, 658]","[475, 475]","[456, 456]","[473, 473]"
475,"[1395, 2068]","[1508, 2133]",475,"[1451.5, 2133]","[1451.5, 2068]","[1395, 2100.5]","[1508, 2100.5]","[-1, 0]","[476, 476]","[457, 457]","[474, 474]"
476,"[1515, 2082]","[1624, 2123]",476,"[1569.5, 2123]","[1569.5, 2082]","[1515, 2102.5]","[1624, 2102.5]","[659, 659]","[-1, 0]","[458, 458]","[475, 475]"
477,"[1697, 2078]","[1883, 2129]",477,"[1790.0, 2129]","[1790.0, 2078]","[1697, 2103.5]","[1883, 2103.5]","[660, 660]","[478, 478]","[-1, 0]","[-1, 0]"
478,"[1893, 2075]","[1941, 2123]",478,"[1917.0, 2123]","[1917.0, 2075]","[1893, 2099.0]","[1941, 2099.0]","[-1, 0]","[480, 480]","[460, 460]","[477, 477]"
479,"[1931, 2085]","[1951, 2112]",479,"[1941.0, 2112]","[1941.0, 2085]","[1931, 2098.5]","[1951, 2098.5]","[-1, 0]","[480, 480]","[460, 460]","[478, 478]"
480,"[1934, 2064]","[2038, 2129]",480,"[1986.0, 2129]","[1986.0, 2064]","[1934, 2096.5]","[2038, 2096.5]","[662, 662]","[481, 481]","[461, 461]","[479, 479]"
481,"[2042, 2078]","[2250, 2129]",481,"[2146.0, 2129]","[2146.0, 2078]","[2042, 2103.5]","[2250, 2103.5]","[663, 663]","[482, 482]","[462, 462]","[480, 480]"
482,"[2257, 2068]","[2378, 2133]",482,"[2317.5, 2133]","[2317.5, 2068]","[2257, 2100.5]","[2378, 2100.5]","[665, 665]","[-1, 0]","[464, 464]","[481, 481]"
483,"[208, 2181]","[367, 2222]",483,"[287.5, 2222]","[287.5, 2181]","[208, 2201.5]","[367, 2201.5]","[800, 800]","[484, 484]","[709, 709]","[-1, 0]"
484,"[387, 2184]","[556, 2225]",484,"[471.5, 2225]","[471.5, 2184]","[387, 2204.5]","[556, 2204.5]","[-1, 0]","[485, 485]","[-1, 0]","[483, 483]"
485,"[573, 2181]","[781, 2229]",485,"[677.0, 2229]","[677.0, 2181]","[573, 2205.0]","[781, 2205.0]","[803, 803]","[486, 486]","[712, 712]","[484, 484]"
486,"[793, 2177]","[848, 2235]",486,"[820.5, 2235]","[820.5, 2177]","[793, 2206.0]","[848, 2206.0]","[-1, 0]","[487, 487]","[-1, 0]","[485, 485]"
487,"[848, 2119]","[909, 2246]",487,"[878.5, 2246]","[878.5, 2119]","[848, 2182.5]","[909, 2182.5]","[804, 804]","[-1, 0]","[470, 470]","[713, 713]"
488,"[947, 2177]","[1056, 2242]",488,"[1001.5, 2242]","[1001.5, 2177]","[947, 2209.5]","[1056, 2209.5]","[805, 805]","[489, 489]","[654, 654]","[-1, 0]"
489,"[1066, 2181]","[1136, 2239]",489,"[1101.0, 2239]","[1101.0, 2181]","[1066, 2210.0]","[1136, 2210.0]","[-1, 0]","[490, 490]","[-1, 0]","[488, 488]"
490,"[1146, 2177]","[1235, 2232]",490,"[1190.5, 2232]","[1190.5, 2177]","[1146, 2204.5]","[1235, 2204.5]","[806, 806]","[491, 491]","[-1, 0]","[489, 489]"
491,"[1245, 2181]","[1402, 2232]",491,"[1323.5, 2232]","[1323.5, 2181]","[1245, 2206.5]","[1402, 2206.5]","[-1, 0]","[492, 492]","[-1, 0]","[490, 490]"
492,"[1414, 2177]","[1453, 2229]",492,"[1433.5, 2229]","[1433.5, 2177]","[1414, 2203.0]","[1453, 2203.0]","[-1, 0]","[493, 493]","[-1, 0]","[491, 491]"
493,"[1460, 2177]","[1554, 2229]",493,"[1507.0, 2229]","[1507.0, 2177]","[1460, 2203.0]","[1554, 2203.0]","[808, 808]","[494, 494]","[-1, 0]","[492, 492]"
494,"[1561, 2177]","[1651, 2229]",494,"[1606.0, 2229]","[1606.0, 2177]","[1561, 2203.0]","[1651, 2203.0]","[809, 809]","[-1, 0]","[-1, 0]","[493, 493]"
495,"[1694, 2177]","[1786, 2232]",495,"[1740.0, 2232]","[1740.0, 2177]","[1694, 2204.5]","[1786, 2204.5]","[810, 810]","[496, 496]","[660, 660]","[-1, 0]"
496,"[1789, 2177]","[1941, 2229]",496,"[1865.0, 2229]","[1865.0, 2177]","[1789, 2203.0]","[1941, 2203.0]","[811, 811]","[497, 497]","[661, 661]","[495, 495]"
497,"[1946, 2181]","[2064, 2222]",497,"[2005.0, 2222]","[2005.0, 2181]","[1946, 2201.5]","[2064, 2201.5]","[812, 812]","[-1, 0]","[662, 662]","[496, 496]"
498,"[1677, 649]","[1861, 817]",498,"[1769.0, 817]","[1769.0, 649]","[1677, 733.0]","[1861, 733.0]","[239, 239]","[201, 201]","[190, 190]","[-1, 0]"
499,"[703, 772]","[764, 831]",499,"[733.5, 831]","[733.5, 772]","[703, 801.5]","[764, 801.5]","[230, 230]","[502, 502]","[210, 210]","[501, 501]"
500,"[1395, 581]","[1583, 827]",500,"[1489.0, 827]","[1489.0, 581]","[1395, 704.0]","[1583, 704.0]","[-1, 0]","[138, 138]","[-1, 0]","[-1, 0]"
501,"[544, 776]","[699, 837]",501,"[621.5, 837]","[621.5, 776]","[544, 806.5]","[699, 806.5]","[229, 229]","[499, 499]","[209, 209]","[182, 182]"
502,"[764, 776]","[899, 837]",502,"[831.5, 837]","[831.5, 776]","[764, 806.5]","[899, 806.5]","[231, 231]","[-1, 0]","[211, 211]","[499, 499]"
503,"[947, 759]","[1037, 841]",503,"[992.0, 841]","[992.0, 759]","[947, 800.0]","[1037, 800.0]","[232, 232]","[504, 504]","[212, 212]","[-1, 0]"
504,"[1037, 766]","[1083, 837]",504,"[1060.0, 837]","[1060.0, 766]","[1037, 801.5]","[1083, 801.5]","[252, 252]","[-1, 0]","[-1, 0]","[503, 503]"
505,"[1117, 772]","[1235, 837]",505,"[1176.0, 837]","[1176.0, 772]","[1117, 804.5]","[1235, 804.5]","[234, 234]","[506, 506]","[-1, 0]","[-1, 0]"
506,"[1238, 769]","[1366, 834]",506,"[1302.0, 834]","[1302.0, 769]","[1238, 801.5]","[1366, 801.5]","[235, 235]","[507, 507]","[-1, 0]","[505, 505]"
507,"[1366, 776]","[1540, 841]",507,"[1453.0, 841]","[1453.0, 776]","[1366, 808.5]","[1540, 808.5]","[236, 236]","[508, 508]","[-1, 0]","[506, 506]"
508,"[1542, 769]","[1646, 837]",508,"[1594.0, 837]","[1594.0, 769]","[1542, 803.0]","[1646, 803.0]","[237, 237]","[-1, 0]","[217, 217]","[507, 507]"
509,"[1692, 769]","[1827, 844]",509,"[1759.5, 844]","[1759.5, 769]","[1692, 806.5]","[1827, 806.5]","[239, 239]","[510, 510]","[-1, 0]","[-1, 0]"
510,"[1830, 769]","[1953, 834]",510,"[1891.5, 834]","[1891.5, 769]","[1830, 801.5]","[1953, 801.5]","[-1, 0]","[511, 511]","[219, 219]","[509, 509]"
511,"[1953, 772]","[2132, 837]",511,"[2042.5, 837]","[2042.5, 772]","[1953, 804.5]","[2132, 804.5]","[-1, 0]","[512, 512]","[221, 221]","[510, 510]"
512,"[2134, 776]","[2192, 834]",512,"[2163.0, 834]","[2163.0, 776]","[2134, 805.0]","[2192, 805.0]","[-1, 0]","[513, 513]","[222, 222]","[511, 511]"
513,"[2190, 779]","[2383, 844]",513,"[2286.5, 844]","[2286.5, 779]","[2190, 811.5]","[2383, 811.5]","[-1, 0]","[-1, 0]","[-1, 0]","[512, 512]"
514,"[208, 882]","[312, 937]",514,"[260.0, 937]","[260.0, 882]","[208, 909.5]","[312, 909.5]","[245, 245]","[515, 515]","[225, 225]","[-1, 0]"
515,"[309, 875]","[454, 940]",515,"[381.5, 940]","[381.5, 875]","[309, 907.5]","[454, 907.5]","[247, 247]","[516, 516]","[-1, 0]","[514, 514]"
516,"[457, 882]","[561, 933]",516,"[509.0, 933]","[509.0, 882]","[457, 907.5]","[561, 907.5]","[-1, 0]","[517, 517]","[-1, 0]","[515, 515]"
517,"[561, 875]","[677, 940]",517,"[619.0, 940]","[619.0, 875]","[561, 907.5]","[677, 907.5]","[-1, 0]","[518, 518]","[229, 229]","[516, 516]"
518,"[679, 878]","[773, 933]",518,"[726.0, 933]","[726.0, 878]","[679, 905.5]","[773, 905.5]","[-1, 0]","[519, 519]","[230, 230]","[517, 517]"
519,"[776, 885]","[904, 926]",519,"[840.0, 926]","[840.0, 885]","[776, 905.5]","[904, 905.5]","[-1, 0]","[-1, 0]","[231, 231]","[518, 518]"
520,"[205, 974]","[280, 1046]",520,"[242.5, 1046]","[242.5, 974]","[205, 1010.0]","[280, 1010.0]","[-1, 0]","[521, 521]","[245, 245]","[-1, 0]"
521,"[283, 981]","[445, 1056]",521,"[364.0, 1056]","[364.0, 981]","[283, 1018.5]","[445, 1018.5]","[-1, 0]","[522, 522]","[246, 246]","[520, 520]"
522,"[450, 981]","[488, 1036]",522,"[469.0, 1036]","[469.0, 981]","[450, 1008.5]","[488, 1008.5]","[-1, 0]","[523, 523]","[248, 248]","[521, 521]"
523,"[488, 984]","[541, 1049]",523,"[514.5, 1049]","[514.5, 984]","[488, 1016.5]","[541, 1016.5]","[268, 268]","[524, 524]","[249, 249]","[522, 522]"
524,"[541, 984]","[696, 1046]",524,"[618.5, 1046]","[618.5, 984]","[541, 1015.0]","[696, 1015.0]","[269, 269]","[-1, 0]","[-1, 0]","[523, 523]"
525,"[1208, 878]","[1366, 943]",525,"[1287.0, 943]","[1287.0, 878]","[1208, 910.5]","[1366, 910.5]","[256, 256]","[526, 526]","[235, 235]","[252, 252]"
526,"[1366, 875]","[1450, 943]",526,"[1408.0, 943]","[1408.0, 875]","[1366, 909.0]","[1450, 909.0]","[-1, 0]","[527, 527]","[-1, 0]","[525, 525]"
527,"[1457, 885]","[1482, 923]",527,"[1469.5, 923]","[1469.5, 885]","[1457, 904.0]","[1482, 904.0]","[258, 258]","[528, 528]","[236, 236]","[526, 526]"
528,"[1484, 875]","[1646, 940]",528,"[1565.0, 940]","[1565.0, 875]","[1484, 907.5]","[1646, 907.5]","[259, 259]","[-1, 0]","[237, 237]","[527, 527]"
529,"[1692, 878]","[1808, 933]",529,"[1750.0, 933]","[1750.0, 878]","[1692, 905.5]","[1808, 905.5]","[260, 260]","[530, 530]","[239, 239]","[-1, 0]"
530,"[1813, 882]","[1849, 933]",530,"[1831.0, 933]","[1831.0, 882]","[1813, 907.5]","[1849, 907.5]","[-1, 0]","[531, 531]","[240, 240]","[529, 529]"
531,"[1854, 882]","[1934, 933]",531,"[1894.0, 933]","[1894.0, 882]","[1854, 907.5]","[1934, 907.5]","[261, 261]","[532, 532]","[-1, 0]","[530, 530]"
532,"[1936, 878]","[2035, 943]",532,"[1985.5, 943]","[1985.5, 878]","[1936, 910.5]","[2035, 910.5]","[262, 262]","[533, 533]","[241, 241]","[531, 531]"
533,"[2040, 882]","[2105, 926]",533,"[2072.5, 926]","[2072.5, 882]","[2040, 904.0]","[2105, 904.0]","[-1, 0]","[534, 534]","[242, 242]","[532, 532]"
534,"[2108, 878]","[2265, 940]",534,"[2186.5, 940]","[2186.5, 878]","[2108, 909.0]","[2265, 909.0]","[264, 264]","[535, 535]","[243, 243]","[533, 533]"
535,"[2267, 878]","[2378, 930]",535,"[2322.5, 930]","[2322.5, 878]","[2267, 904.0]","[2378, 904.0]","[265, 265]","[-1, 0]","[244, 244]","[534, 534]"
536,"[947, 967]","[1049, 1046]",536,"[998.0, 1046]","[998.0, 967]","[947, 1006.5]","[1049, 1006.5]","[-1, 0]","[537, 537]","[-1, 0]","[-1, 0]"
537,"[1049, 974]","[1131, 1042]",537,"[1090.0, 1042]","[1090.0, 974]","[1049, 1008.0]","[1131, 1008.0]","[-1, 0]","[538, 538]","[253, 253]","[536, 536]"
538,"[1129, 971]","[1274, 1046]",538,"[1201.5, 1046]","[1201.5, 971]","[1129, 1008.5]","[1274, 1008.5]","[-1, 0]","[539, 539]","[-1, 0]","[537, 537]"
539,"[1279, 974]","[1402, 1039]",539,"[1340.5, 1039]","[1340.5, 974]","[1279, 1006.5]","[1402, 1006.5]","[274, 274]","[540, 540]","[257, 257]","[538, 538]"
540,"[1407, 978]","[1571, 1056]",540,"[1489.0, 1056]","[1489.0, 978]","[1407, 1017.0]","[1571, 1017.0]","[-1, 0]","[541, 541]","[258, 258]","[539, 539]"
541,"[1573, 967]","[1644, 1046]",541,"[1608.5, 1046]","[1608.5, 967]","[1573, 1006.5]","[1644, 1006.5]","[297, 297]","[-1, 0]","[259, 259]","[540, 540]"
542,"[1694, 974]","[1909, 1036]",542,"[1801.5, 1036]","[1801.5, 974]","[1694, 1005.0]","[1909, 1005.0]","[-1, 0]","[543, 543]","[-1, 0]","[-1, 0]"
543,"[1931, 991]","[1970, 1029]",543,"[1950.5, 1029]","[1950.5, 991]","[1931, 1010.0]","[1970, 1010.0]","[279, 279]","[544, 544]","[-1, 0]","[542, 542]"
544,"[1967, 984]","[2190, 1032]",544,"[2078.5, 1032]","[2078.5, 984]","[1967, 1008.0]","[2190, 1008.0]","[280, 280]","[545, 545]","[-1, 0]","[543, 543]"
545,"[2204, 974]","[2291, 1042]",545,"[2247.5, 1042]","[2247.5, 974]","[2204, 1008.0]","[2291, 1008.0]","[282, 282]","[546, 546]","[-1, 0]","[544, 544]"
546,"[2301, 974]","[2386, 1042]",546,"[2343.5, 1042]","[2343.5, 974]","[2301, 1008.0]","[2386, 1008.0]","[283, 283]","[-1, 0]","[-1, 0]","[545, 545]"
547,"[1590, 1128]","[1634, 1159]",547,"[1612.0, 1159]","[1612.0, 1128]","[1590, 1143.5]","[1634, 1143.5]","[319, 319]","[-1, 0]","[297, 297]","[318, 318]"
548,"[1508, 1015]","[1612, 1162]",548,"[1560.0, 1162]","[1560.0, 1015]","[1508, 1088.5]","[1612, 1088.5]","[318, 318]","[297, 297]","[-1, 0]","[295, 295]"
549,"[210, 1196]","[280, 1244]",549,"[245.0, 1244]","[245.0, 1196]","[210, 1220.0]","[280, 1220.0]","[-1, 0]","[550, 550]","[-1, 0]","[-1, 0]"
550,"[280, 1193]","[590, 1254]",550,"[435.0, 1254]","[435.0, 1193]","[280, 1223.5]","[590, 1223.5]","[562, 562]","[551, 551]","[307, 307]","[549, 549]"
551,"[597, 1207]","[631, 1241]",551,"[614.0, 1241]","[614.0, 1207]","[597, 1224.0]","[631, 1224.0]","[564, 564]","[552, 552]","[309, 309]","[550, 550]"
552,"[641, 1196]","[831, 1248]",552,"[736.0, 1248]","[736.0, 1196]","[641, 1222.0]","[831, 1222.0]","[565, 565]","[553, 553]","[311, 311]","[551, 551]"
553,"[834, 1193]","[899, 1248]",553,"[866.5, 1248]","[866.5, 1193]","[834, 1220.5]","[899, 1220.5]","[567, 567]","[-1, 0]","[313, 313]","[552, 552]"
554,"[957, 1196]","[1150, 1248]",554,"[1053.5, 1248]","[1053.5, 1196]","[957, 1222.0]","[1150, 1222.0]","[568, 568]","[555, 555]","[-1, 0]","[-1, 0]"
555,"[1155, 1193]","[1337, 1244]",555,"[1246.0, 1244]","[1246.0, 1193]","[1155, 1218.5]","[1337, 1218.5]","[-1, 0]","[556, 556]","[-1, 0]","[554, 554]"
556,"[1341, 1193]","[1433, 1244]",556,"[1387.0, 1244]","[1387.0, 1193]","[1341, 1218.5]","[1433, 1218.5]","[-1, 0]","[-1, 0]","[317, 317]","[555, 555]"
557,"[1697, 1193]","[2069, 1241]",557,"[1883.0, 1241]","[1883.0, 1193]","[1697, 1217.0]","[2069, 1217.0]","[575, 575]","[558, 558]","[321, 321]","[-1, 0]"
558,"[2079, 1196]","[2209, 1248]",558,"[2144.0, 1248]","[2144.0, 1196]","[2079, 1222.0]","[2209, 1222.0]","[577, 577]","[559, 559]","[323, 323]","[557, 557]"
559,"[2219, 1189]","[2308, 1244]",559,"[2263.5, 1244]","[2263.5, 1189]","[2219, 1216.5]","[2308, 1216.5]","[-1, 0]","[560, 560]","[-1, 0]","[558, 558]"
560,"[2318, 1193]","[2378, 1237]",560,"[2348.0, 1237]","[2348.0, 1193]","[2318, 1215.0]","[2378, 1215.0]","[-1, 0]","[-1, 0]","[324, 324]","[559, 559]"
561,"[210, 1251]","[430, 1299]",561,"[320.0, 1299]","[320.0, 1251]","[210, 1275.0]","[430, 1275.0]","[-1, 0]","[562, 562]","[-1, 0]","[-1, 0]"
562,"[440, 1254]","[488, 1295]",562,"[464.0, 1295]","[464.0, 1254]","[440, 1274.5]","[488, 1274.5]","[-1, 0]","[563, 563]","[550, 550]","[561, 561]"
563,"[498, 1241]","[561, 1299]",563,"[529.5, 1299]","[529.5, 1241]","[498, 1270.0]","[561, 1270.0]","[-1, 0]","[564, 564]","[-1, 0]","[562, 562]"
564,"[561, 1230]","[667, 1309]",564,"[614.0, 1309]","[614.0, 1230]","[561, 1269.5]","[667, 1269.5]","[-1, 0]","[565, 565]","[551, 551]","[563, 563]"
565,"[670, 1244]","[778, 1299]",565,"[724.0, 1299]","[724.0, 1244]","[670, 1271.5]","[778, 1271.5]","[328, 328]","[566, 566]","[552, 552]","[564, 564]"
566,"[788, 1248]","[822, 1299]",566,"[805.0, 1299]","[805.0, 1248]","[788, 1273.5]","[822, 1273.5]","[-1, 0]","[567, 567]","[-1, 0]","[565, 565]"
567,"[827, 1248]","[902, 1302]",567,"[864.5, 1302]","[864.5, 1248]","[827, 1275.0]","[902, 1275.0]","[329, 329]","[-1, 0]","[553, 553]","[566, 566]"
568,"[998, 1234]","[1085, 1299]",568,"[1041.5, 1299]","[1041.5, 1234]","[998, 1266.5]","[1085, 1266.5]","[-1, 0]","[569, 569]","[554, 554]","[-1, 0]"
569,"[1095, 1248]","[1254, 1299]",569,"[1174.5, 1299]","[1174.5, 1248]","[1095, 1273.5]","[1254, 1273.5]","[332, 332]","[570, 570]","[-1, 0]","[568, 568]"
570,"[1267, 1244]","[1375, 1295]",570,"[1321.0, 1295]","[1321.0, 1244]","[1267, 1269.5]","[1375, 1269.5]","[-1, 0]","[571, 571]","[-1, 0]","[569, 569]"
571,"[1387, 1241]","[1472, 1295]",571,"[1429.5, 1295]","[1429.5, 1241]","[1387, 1268.0]","[1472, 1268.0]","[-1, 0]","[572, 572]","[-1, 0]","[570, 570]"
572,"[1484, 1254]","[1554, 1302]",572,"[1519.0, 1302]","[1519.0, 1254]","[1484, 1278.0]","[1554, 1278.0]","[-1, 0]","[573, 573]","[-1, 0]","[571, 571]"
573,"[1559, 1234]","[1644, 1302]",573,"[1601.5, 1302]","[1601.5, 1234]","[1559, 1268.0]","[1644, 1268.0]","[335, 335]","[-1, 0]","[319, 319]","[572, 572]"
574,"[1697, 1248]","[1868, 1299]",574,"[1782.5, 1299]","[1782.5, 1248]","[1697, 1273.5]","[1868, 1273.5]","[336, 336]","[575, 575]","[-1, 0]","[-1, 0]"
575,"[1873, 1248]","[1922, 1292]",575,"[1897.5, 1292]","[1897.5, 1248]","[1873, 1270.0]","[1922, 1270.0]","[-1, 0]","[576, 576]","[557, 557]","[574, 574]"
576,"[1922, 1248]","[2069, 1289]",576,"[1995.5, 1289]","[1995.5, 1248]","[1922, 1268.5]","[2069, 1268.5]","[339, 339]","[577, 577]","[-1, 0]","[575, 575]"
577,"[2074, 1244]","[2154, 1295]",577,"[2114.0, 1295]","[2114.0, 1244]","[2074, 1269.5]","[2154, 1269.5]","[340, 340]","[578, 578]","[558, 558]","[576, 576]"
578,"[2156, 1234]","[2245, 1299]",578,"[2200.5, 1299]","[2200.5, 1234]","[2156, 1266.5]","[2245, 1266.5]","[341, 341]","[579, 579]","[-1, 0]","[577, 577]"
579,"[2224, 1244]","[2378, 1295]",579,"[2301.0, 1295]","[2301.0, 1244]","[2224, 1269.5]","[2378, 1269.5]","[342, 342]","[-1, 0]","[-1, 0]","[578, 578]"
580,"[952, 1398]","[1034, 1459]",580,"[993.0, 1459]","[993.0, 1398]","[952, 1428.5]","[1034, 1428.5]","[350, 350]","[581, 581]","[596, 596]","[-1, 0]"
581,"[1034, 1395]","[1131, 1459]",581,"[1082.5, 1459]","[1082.5, 1395]","[1034, 1427.0]","[1131, 1427.0]","[351, 351]","[582, 582]","[597, 597]","[580, 580]"
582,"[1134, 1405]","[1259, 1456]",582,"[1196.5, 1456]","[1196.5, 1405]","[1134, 1430.5]","[1259, 1430.5]","[352, 352]","[583, 583]","[-1, 0]","[581, 581]"
583,"[1264, 1398]","[1358, 1453]",583,"[1311.0, 1453]","[1311.0, 1398]","[1264, 1425.5]","[1358, 1425.5]","[353, 353]","[584, 584]","[-1, 0]","[582, 582]"
584,"[1358, 1377]","[1436, 1463]",584,"[1397.0, 1463]","[1397.0, 1377]","[1358, 1420.0]","[1436, 1420.0]","[-1, 0]","[-1, 0]","[-1, 0]","[583, 583]"
585,"[1383, 1333]","[1499, 1466]",585,"[1441.0, 1466]","[1441.0, 1333]","[1383, 1399.5]","[1499, 1399.5]","[-1, 0]","[602, 602]","[-1, 0]","[600, 600]"
586,"[1491, 1398]","[1641, 1449]",586,"[1566.0, 1449]","[1566.0, 1398]","[1491, 1423.5]","[1641, 1423.5]","[-1, 0]","[-1, 0]","[602, 602]","[585, 585]"
587,"[1694, 1401]","[1810, 1456]",587,"[1752.0, 1456]","[1752.0, 1401]","[1694, 1428.5]","[1810, 1428.5]","[357, 357]","[588, 588]","[603, 603]","[-1, 0]"
588,"[1818, 1395]","[1943, 1459]",588,"[1880.5, 1459]","[1880.5, 1395]","[1818, 1427.0]","[1943, 1427.0]","[358, 358]","[589, 589]","[605, 605]","[587, 587]"
589,"[1948, 1398]","[1980, 1456]",589,"[1964.0, 1456]","[1964.0, 1398]","[1948, 1427.0]","[1980, 1427.0]","[359, 359]","[590, 590]","[-1, 0]","[588, 588]"
590,"[1984, 1391]","[2110, 1456]",590,"[2047.0, 1456]","[2047.0, 1391]","[1984, 1423.5]","[2110, 1423.5]","[-1, 0]","[591, 591]","[607, 607]","[589, 589]"
591,"[2115, 1398]","[2178, 1453]",591,"[2146.5, 1453]","[2146.5, 1398]","[2115, 1425.5]","[2178, 1425.5]","[360, 360]","[592, 592]","[608, 608]","[590, 590]"
592,"[2180, 1405]","[2221, 1453]",592,"[2200.5, 1453]","[2200.5, 1405]","[2180, 1429.0]","[2221, 1429.0]","[361, 361]","[593, 593]","[608, 608]","[591, 591]"
593,"[2228, 1395]","[2386, 1456]",593,"[2307.0, 1456]","[2307.0, 1395]","[2228, 1425.5]","[2386, 1425.5]","[-1, 0]","[-1, 0]","[609, 609]","[592, 592]"
594,"[208, 1347]","[382, 1398]",594,"[295.0, 1398]","[295.0, 1347]","[208, 1372.5]","[382, 1372.5]","[-1, 0]","[595, 595]","[-1, 0]","[-1, 0]"
