Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
443,"[495, 1494]","[641, 1555]",443,"[568.0, 1555]","[568.0, 1494]","[495, 1524.5]","[641, 1524.5]","[94, 94]","[444, 444]","[87, 87]","[442, 442]"
444,"[638, 1490]","[788, 1542]",444,"[713.0, 1542]","[713.0, 1490]","[638, 1516.0]","[788, 1516.0]","[-1, 0]","[-1, 0]","[88, 88]","[443, 443]"
445,"[868, 1497]","[962, 1562]",445,"[915.0, 1562]","[915.0, 1497]","[868, 1529.5]","[962, 1529.5]","[264, 264]","[446, 446]","[429, 429]","[-1, 0]"
446,"[960, 1490]","[1095, 1552]",446,"[1027.5, 1552]","[1027.5, 1490]","[960, 1521.0]","[1095, 1521.0]","[265, 265]","[447, 447]","[430, 430]","[445, 445]"
447,"[1095, 1494]","[1225, 1555]",447,"[1160.0, 1555]","[1160.0, 1494]","[1095, 1524.5]","[1225, 1524.5]","[267, 267]","[448, 448]","[431, 431]","[446, 446]"
448,"[1225, 1500]","[1274, 1548]",448,"[1249.5, 1548]","[1249.5, 1500]","[1225, 1524.0]","[1274, 1524.0]","[626, 626]","[449, 449]","[-1, 0]","[447, 447]"
449,"[1279, 1490]","[1346, 1555]",449,"[1312.5, 1555]","[1312.5, 1490]","[1279, 1522.5]","[1346, 1522.5]","[262, 262]","[450, 450]","[432, 432]","[448, 448]"
450,"[1349, 1490]","[1462, 1542]",450,"[1405.5, 1542]","[1405.5, 1490]","[1349, 1516.0]","[1462, 1516.0]","[-1, 0]","[451, 451]","[-1, 0]","[449, 449]"
451,"[1467, 1490]","[1602, 1552]",451,"[1534.5, 1552]","[1534.5, 1490]","[1467, 1521.0]","[1602, 1521.0]","[620, 620]","[-1, 0]","[433, 433]","[450, 450]"
452,"[1668, 1487]","[1849, 1552]",452,"[1758.5, 1552]","[1758.5, 1487]","[1668, 1519.5]","[1849, 1519.5]","[460, 460]","[458, 458]","[434, 434]","[-1, 0]"
453,"[1854, 1490]","[2040, 1555]",453,"[1947.0, 1555]","[1947.0, 1490]","[1854, 1522.5]","[2040, 1522.5]","[621, 621]","[454, 454]","[435, 435]","[457, 457]"
454,"[2033, 1494]","[2238, 1555]",454,"[2135.5, 1555]","[2135.5, 1494]","[2033, 1524.5]","[2238, 1524.5]","[-1, 0]","[456, 456]","[437, 437]","[459, 459]"
455,"[2241, 1504]","[2274, 1535]",455,"[2257.5, 1535]","[2257.5, 1504]","[2241, 1519.5]","[2274, 1519.5]","[-1, 0]","[456, 456]","[438, 438]","[454, 454]"
456,"[2282, 1490]","[2347, 1545]",456,"[2314.5, 1545]","[2314.5, 1490]","[2282, 1517.5]","[2347, 1517.5]","[-1, 0]","[-1, 0]","[439, 439]","[455, 455]"
457,"[1791, 1535]","[1868, 1603]",457,"[1829.5, 1603]","[1829.5, 1535]","[1791, 1569.0]","[1868, 1569.0]","[461, 461]","[458, 458]","[-1, 0]","[460, 460]"
458,"[1866, 1538]","[1934, 1596]",458,"[1900.0, 1596]","[1900.0, 1538]","[1866, 1567.0]","[1934, 1567.0]","[621, 621]","[621, 621]","[453, 453]","[457, 457]"
459,"[1934, 1545]","[2054, 1596]",459,"[1994.0, 1596]","[1994.0, 1545]","[1934, 1570.5]","[2054, 1570.5]","[622, 622]","[623, 623]","[453, 453]","[458, 458]"
460,"[1670, 1535]","[1798, 1627]",460,"[1734.0, 1627]","[1734.0, 1535]","[1670, 1581.0]","[1798, 1581.0]","[463, 463]","[457, 457]","[452, 452]","[-1, 0]"
461,"[1714, 1572]","[1938, 1675]",461,"[1826.0, 1675]","[1826.0, 1572]","[1714, 1623.5]","[1938, 1623.5]","[469, 469]","[622, 622]","[457, 457]","[-1, 0]"
462,"[1670, 1641]","[1757, 1695]",462,"[1713.5, 1695]","[1713.5, 1641]","[1670, 1668.0]","[1757, 1668.0]","[468, 468]","[463, 463]","[460, 460]","[-1, 0]"
463,"[1757, 1644]","[1805, 1692]",463,"[1781.0, 1692]","[1781.0, 1644]","[1757, 1668.0]","[1805, 1668.0]","[-1, 0]","[464, 464]","[460, 460]","[462, 462]"
464,"[1810, 1637]","[1931, 1702]",464,"[1870.5, 1702]","[1870.5, 1637]","[1810, 1669.5]","[1931, 1669.5]","[635, 635]","[470, 470]","[458, 458]","[463, 463]"
465,"[1929, 1644]","[2091, 1706]",465,"[2010.0, 1706]","[2010.0, 1644]","[1929, 1675.0]","[2091, 1675.0]","[637, 637]","[466, 466]","[622, 622]","[469, 469]"
466,"[2091, 1647]","[2141, 1692]",466,"[2116.0, 1692]","[2116.0, 1647]","[2091, 1669.5]","[2141, 1669.5]","[638, 638]","[467, 467]","[623, 623]","[465, 465]"
467,"[2146, 1647]","[2303, 1699]",467,"[2224.5, 1699]","[2224.5, 1647]","[2146, 1673.0]","[2303, 1673.0]","[639, 639]","[475, 475]","[624, 624]","[472, 472]"
468,"[1670, 1699]","[1743, 1740]",468,"[1706.5, 1740]","[1706.5, 1699]","[1670, 1719.5]","[1743, 1719.5]","[634, 634]","[469, 469]","[462, 462]","[-1, 0]"
469,"[1747, 1699]","[1922, 1750]",469,"[1834.5, 1750]","[1834.5, 1699]","[1747, 1724.5]","[1922, 1724.5]","[635, 635]","[471, 471]","[464, 464]","[468, 468]"
470,"[1929, 1692]","[1963, 1740]",470,"[1946.0, 1740]","[1946.0, 1692]","[1929, 1716.0]","[1963, 1716.0]","[636, 636]","[471, 471]","[621, 621]","[469, 469]"
471,"[1963, 1695]","[2009, 1743]",471,"[1986.0, 1743]","[1986.0, 1695]","[1963, 1719.0]","[2009, 1719.0]","[637, 637]","[472, 472]","[465, 465]","[636, 636]"
472,"[2016, 1685]","[2129, 1753]",472,"[2072.5, 1753]","[2072.5, 1685]","[2016, 1719.0]","[2129, 1719.0]","[638, 638]","[473, 473]","[466, 466]","[471, 471]"
473,"[2129, 1695]","[2224, 1747]",473,"[2176.5, 1747]","[2176.5, 1695]","[2129, 1721.0]","[2224, 1721.0]","[-1, 0]","[474, 474]","[467, 467]","[638, 638]"
474,"[2228, 1695]","[2291, 1740]",474,"[2259.5, 1740]","[2259.5, 1695]","[2228, 1717.5]","[2291, 1717.5]","[639, 639]","[475, 475]","[467, 467]","[473, 473]"
475,"[2294, 1699]","[2347, 1743]",475,"[2320.5, 1743]","[2320.5, 1699]","[2294, 1721.0]","[2347, 1721.0]","[-1, 0]","[-1, 0]","[-1, 0]","[474, 474]"
476,"[1673, 1794]","[1859, 1846]",476,"[1766.0, 1846]","[1766.0, 1794]","[1673, 1820.0]","[1859, 1820.0]","[485, 485]","[477, 477]","[634, 634]","[-1, 0]"
477,"[1864, 1798]","[2033, 1849]",477,"[1948.5, 1849]","[1948.5, 1798]","[1864, 1823.5]","[2033, 1823.5]","[487, 487]","[479, 479]","[636, 636]","[476, 476]"
478,"[2038, 1801]","[2076, 1839]",478,"[2057.0, 1839]","[2057.0, 1801]","[2038, 1820.0]","[2076, 1820.0]","[483, 483]","[479, 479]","[638, 638]","[477, 477]"
479,"[2079, 1798]","[2192, 1839]",479,"[2135.5, 1839]","[2135.5, 1798]","[2079, 1818.5]","[2192, 1818.5]","[-1, 0]","[480, 480]","[638, 638]","[637, 637]"
480,"[2202, 1798]","[2369, 1859]",480,"[2285.5, 1859]","[2285.5, 1798]","[2202, 1828.5]","[2369, 1828.5]","[640, 640]","[-1, 0]","[639, 639]","[484, 484]"
481,"[1673, 1846]","[1880, 1907]",481,"[1776.5, 1907]","[1776.5, 1846]","[1673, 1876.5]","[1880, 1876.5]","[492, 492]","[482, 482]","[476, 476]","[-1, 0]"
482,"[1878, 1846]","[1953, 1897]",482,"[1915.5, 1897]","[1915.5, 1846]","[1878, 1871.5]","[1953, 1871.5]","[487, 487]","[483, 483]","[636, 636]","[481, 481]"
483,"[1958, 1846]","[2173, 1897]",483,"[2065.5, 1897]","[2065.5, 1846]","[1958, 1871.5]","[2173, 1871.5]","[494, 494]","[484, 484]","[478, 478]","[482, 482]"
484,"[2173, 1859]","[2197, 1890]",484,"[2185.0, 1890]","[2185.0, 1859]","[2173, 1874.5]","[2197, 1874.5]","[489, 489]","[480, 480]","[-1, 0]","[483, 483]"
485,"[1670, 1880]","[1834, 1955]",485,"[1752.0, 1955]","[1752.0, 1880]","[1670, 1917.5]","[1834, 1917.5]","[492, 492]","[486, 486]","[481, 481]","[-1, 0]"
486,"[1834, 1890]","[1909, 1948]",486,"[1871.5, 1948]","[1871.5, 1890]","[1834, 1919.0]","[1909, 1919.0]","[493, 493]","[487, 487]","[482, 482]","[485, 485]"
487,"[1912, 1897]","[2004, 1952]",487,"[1958.0, 1952]","[1958.0, 1897]","[1912, 1924.5]","[2004, 1924.5]","[499, 499]","[494, 494]","[482, 482]","[486, 486]"
488,"[2011, 1904]","[2059, 1945]",488,"[2035.0, 1945]","[2035.0, 1904]","[2011, 1924.5]","[2059, 1924.5]","[494, 494]","[489, 489]","[483, 483]","[487, 487]"
489,"[2059, 1900]","[2250, 1952]",489,"[2154.5, 1952]","[2154.5, 1900]","[2059, 1926.0]","[2250, 1926.0]","[495, 495]","[490, 490]","[484, 484]","[488, 488]"
490,"[2243, 1897]","[2361, 1948]",490,"[2302.0, 1948]","[2302.0, 1897]","[2243, 1922.5]","[2361, 1922.5]","[-1, 0]","[-1, 0]","[640, 640]","[489, 489]"
491,"[1673, 1948]","[1755, 2010]",491,"[1714.0, 2010]","[1714.0, 1948]","[1673, 1979.0]","[1755, 1979.0]","[503, 503]","[492, 492]","[485, 485]","[-1, 0]"
492,"[1755, 1952]","[1805, 1996]",492,"[1780.0, 1996]","[1780.0, 1952]","[1755, 1974.0]","[1805, 1974.0]","[498, 498]","[493, 493]","[485, 485]","[491, 491]"
493,"[1808, 1945]","[1980, 2006]",493,"[1894.0, 2006]","[1894.0, 1945]","[1808, 1975.5]","[1980, 1975.5]","[499, 499]","[494, 494]","[486, 486]","[492, 492]"
494,"[1984, 1941]","[2100, 1993]",494,"[2042.0, 1993]","[2042.0, 1941]","[1984, 1967.0]","[2100, 1967.0]","[500, 500]","[495, 495]","[488, 488]","[493, 493]"
495,"[2108, 1948]","[2173, 1993]",495,"[2140.5, 1993]","[2140.5, 1948]","[2108, 1970.5]","[2173, 1970.5]","[-1, 0]","[496, 496]","[489, 489]","[494, 494]"
496,"[2175, 1945]","[2323, 1996]",496,"[2249.0, 1996]","[2249.0, 1945]","[2175, 1970.5]","[2323, 1970.5]","[501, 501]","[-1, 0]","[-1, 0]","[495, 495]"
497,"[1673, 1996]","[1728, 2058]",497,"[1700.5, 2058]","[1700.5, 1996]","[1673, 2027.0]","[1728, 2027.0]","[503, 503]","[498, 498]","[491, 491]","[-1, 0]"
498,"[1726, 1996]","[1871, 2058]",498,"[1798.5, 2058]","[1798.5, 1996]","[1726, 2027.0]","[1871, 2027.0]","[509, 509]","[505, 505]","[492, 492]","[497, 497]"
499,"[1871, 1996]","[2004, 2058]",499,"[1937.5, 2058]","[1937.5, 1996]","[1871, 2027.0]","[2004, 2027.0]","[505, 505]","[500, 500]","[493, 493]","[504, 504]"
500,"[2009, 2000]","[2079, 2047]",500,"[2044.0, 2047]","[2044.0, 2000]","[2009, 2023.5]","[2079, 2023.5]","[506, 506]","[501, 501]","[494, 494]","[499, 499]"
501,"[2086, 2003]","[2315, 2054]",501,"[2200.5, 2054]","[2200.5, 2003]","[2086, 2028.5]","[2315, 2028.5]","[512, 512]","[502, 502]","[496, 496]","[506, 506]"
502,"[2318, 2000]","[2381, 2044]",502,"[2349.5, 2044]","[2349.5, 2000]","[2318, 2022.0]","[2381, 2022.0]","[514, 514]","[-1, 0]","[-1, 0]","[501, 501]"
503,"[1673, 2041]","[1791, 2105]",503,"[1732.0, 2105]","[1732.0, 2041]","[1673, 2073.0]","[1791, 2073.0]","[515, 515]","[504, 504]","[497, 497]","[-1, 0]"
504,"[1791, 2047]","[1873, 2109]",504,"[1832.0, 2109]","[1832.0, 2047]","[1791, 2078.0]","[1873, 2078.0]","[517, 517]","[505, 505]","[498, 498]","[503, 503]"
505,"[1868, 2044]","[2050, 2105]",505,"[1959.0, 2105]","[1959.0, 2044]","[1868, 2074.5]","[2050, 2074.5]","[518, 518]","[511, 511]","[499, 499]","[504, 504]"
506,"[2050, 2047]","[2093, 2099]",506,"[2071.5, 2099]","[2071.5, 2047]","[2050, 2073.0]","[2093, 2073.0]","[511, 511]","[507, 507]","[500, 500]","[505, 505]"
507,"[2086, 2047]","[2265, 2109]",507,"[2175.5, 2109]","[2175.5, 2047]","[2086, 2078.0]","[2265, 2078.0]","[512, 512]","[514, 514]","[501, 501]","[506, 506]"
508,"[2265, 2037]","[2395, 2112]",508,"[2330.0, 2112]","[2330.0, 2037]","[2265, 2074.5]","[2395, 2074.5]","[514, 514]","[-1, 0]","[502, 502]","[513, 513]"
509,"[1670, 2088]","[1922, 2160]",509,"[1796.0, 2160]","[1796.0, 2088]","[1670, 2124.0]","[1922, 2124.0]","[516, 516]","[510, 510]","[504, 504]","[-1, 0]"
510,"[1917, 2102]","[2023, 2143]",510,"[1970.0, 2143]","[1970.0, 2102]","[1917, 2122.5]","[2023, 2122.5]","[518, 518]","[511, 511]","[505, 505]","[509, 509]"
511,"[2040, 2095]","[2149, 2146]",511,"[2094.5, 2146]","[2094.5, 2095]","[2040, 2120.5]","[2149, 2120.5]","[519, 519]","[512, 512]","[506, 506]","[510, 510]"
512,"[2154, 2102]","[2224, 2150]",512,"[2189.0, 2150]","[2189.0, 2102]","[2154, 2126.0]","[2224, 2126.0]","[-1, 0]","[514, 514]","[507, 507]","[511, 511]"
513,"[2216, 2099]","[2265, 2146]",513,"[2240.5, 2146]","[2240.5, 2099]","[2216, 2122.5]","[2265, 2122.5]","[520, 520]","[514, 514]","[-1, 0]","[512, 512]"
514,"[2267, 2082]","[2407, 2146]",514,"[2337.0, 2146]","[2337.0, 2082]","[2267, 2114.0]","[2407, 2114.0]","[-1, 0]","[-1, 0]","[508, 508]","[513, 513]"
515,"[1668, 2146]","[1762, 2211]",515,"[1715.0, 2211]","[1715.0, 2146]","[1668, 2178.5]","[1762, 2178.5]","[642, 642]","[517, 517]","[503, 503]","[-1, 0]"
516,"[1764, 2157]","[1803, 2201]",516,"[1783.5, 2201]","[1783.5, 2157]","[1764, 2179.0]","[1803, 2179.0]","[-1, 0]","[517, 517]","[509, 509]","[515, 515]"
517,"[1810, 2153]","[1902, 2194]",517,"[1856.0, 2194]","[1856.0, 2153]","[1810, 2173.5]","[1902, 2173.5]","[525, 525]","[518, 518]","[504, 504]","[516, 516]"
518,"[1905, 2150]","[2033, 2201]",518,"[1969.0, 2201]","[1969.0, 2150]","[1905, 2175.5]","[2033, 2175.5]","[-1, 0]","[519, 519]","[510, 510]","[517, 517]"
519,"[2035, 2150]","[2185, 2211]",519,"[2110.0, 2211]","[2110.0, 2150]","[2035, 2180.5]","[2185, 2180.5]","[527, 527]","[524, 524]","[511, 511]","[518, 518]"
520,"[2185, 2150]","[2320, 2211]",520,"[2252.5, 2211]","[2252.5, 2150]","[2185, 2180.5]","[2320, 2180.5]","[528, 528]","[-1, 0]","[513, 513]","[523, 523]"
521,"[1733, 2201]","[1958, 2266]",521,"[1845.5, 2266]","[1845.5, 2201]","[1733, 2233.5]","[1958, 2233.5]","[525, 525]","[526, 526]","[517, 517]","[642, 642]"
522,"[1965, 2201]","[2086, 2252]",522,"[2025.5, 2252]","[2025.5, 2201]","[1965, 2226.5]","[2086, 2226.5]","[526, 526]","[523, 523]","[-1, 0]","[525, 525]"
523,"[2088, 2198]","[2175, 2252]",523,"[2131.5, 2252]","[2131.5, 2198]","[2088, 2225.0]","[2175, 2225.0]","[527, 527]","[524, 524]","[519, 519]","[522, 522]"
524,"[2180, 2205]","[2332, 2256]",524,"[2256.0, 2256]","[2256.0, 2205]","[2180, 2230.5]","[2332, 2230.5]","[528, 528]","[529, 529]","[520, 520]","[523, 523]"
525,"[1740, 2242]","[1975, 2307]",525,"[1857.5, 2307]","[1857.5, 2242]","[1740, 2274.5]","[1975, 2274.5]","[531, 531]","[526, 526]","[521, 521]","[642, 642]"
526,"[1977, 2249]","[2069, 2300]",526,"[2023.0, 2300]","[2023.0, 2249]","[1977, 2274.5]","[2069, 2274.5]","[653, 653]","[527, 527]","[522, 522]","[525, 525]"
527,"[2062, 2246]","[2219, 2307]",527,"[2140.5, 2307]","[2140.5, 2246]","[2062, 2276.5]","[2219, 2276.5]","[534, 534]","[528, 528]","[523, 523]","[526, 526]"
528,"[2224, 2242]","[2330, 2297]",528,"[2277.0, 2297]","[2277.0, 2242]","[2224, 2269.5]","[2330, 2269.5]","[-1, 0]","[529, 529]","[524, 524]","[527, 527]"
529,"[2335, 2259]","[2378, 2290]",529,"[2356.5, 2290]","[2356.5, 2259]","[2335, 2274.5]","[2378, 2274.5]","[655, 655]","[-1, 0]","[-1, 0]","[528, 528]"
530,"[1673, 2355]","[1796, 2396]",530,"[1734.5, 2396]","[1734.5, 2355]","[1673, 2375.5]","[1796, 2375.5]","[537, 537]","[531, 531]","[651, 651]","[-1, 0]"
531,"[1798, 2334]","[1885, 2403]",531,"[1841.5, 2403]","[1841.5, 2334]","[1798, 2368.5]","[1885, 2368.5]","[-1, 0]","[532, 532]","[525, 525]","[530, 530]"
532,"[1883, 2355]","[2030, 2396]",532,"[1956.5, 2396]","[1956.5, 2355]","[1883, 2375.5]","[2030, 2375.5]","[539, 539]","[653, 653]","[652, 652]","[537, 537]"
533,"[2038, 2355]","[2098, 2396]",533,"[2068.0, 2396]","[2068.0, 2355]","[2038, 2375.5]","[2098, 2375.5]","[540, 540]","[654, 654]","[653, 653]","[532, 532]"
534,"[2100, 2341]","[2204, 2406]",534,"[2152.0, 2406]","[2152.0, 2341]","[2100, 2373.5]","[2204, 2373.5]","[540, 540]","[541, 541]","[654, 654]","[653, 653]"
535,"[2207, 2355]","[2342, 2406]",535,"[2274.5, 2406]","[2274.5, 2355]","[2207, 2380.5]","[2342, 2380.5]","[547, 547]","[536, 536]","[-1, 0]","[534, 534]"
536,"[2335, 2348]","[2376, 2396]",536,"[2355.5, 2396]","[2355.5, 2348]","[2335, 2372.0]","[2376, 2372.0]","[-1, 0]","[-1, 0]","[655, 655]","[535, 535]"
537,"[1670, 2399]","[1893, 2447]",537,"[1781.5, 2447]","[1781.5, 2399]","[1670, 2423.0]","[1893, 2423.0]","[543, 543]","[538, 538]","[530, 530]","[-1, 0]"
538,"[1890, 2403]","[1953, 2447]",538,"[1921.5, 2447]","[1921.5, 2403]","[1890, 2425.0]","[1953, 2425.0]","[545, 545]","[539, 539]","[532, 532]","[537, 537]"
539,"[1958, 2403]","[2018, 2447]",539,"[1988.0, 2447]","[1988.0, 2403]","[1958, 2425.0]","[2018, 2425.0]","[545, 545]","[540, 540]","[532, 532]","[538, 538]"
540,"[2023, 2406]","[2180, 2458]",540,"[2101.5, 2458]","[2101.5, 2406]","[2023, 2432.0]","[2180, 2432.0]","[546, 546]","[547, 547]","[534, 534]","[545, 545]"
541,"[2187, 2396]","[2383, 2447]",541,"[2285.0, 2447]","[2285.0, 2396]","[2187, 2421.5]","[2383, 2421.5]","[547, 547]","[-1, 0]","[535, 535]","[540, 540]"
542,"[1670, 2454]","[1721, 2499]",542,"[1695.5, 2499]","[1695.5, 2454]","[1670, 2476.5]","[1721, 2476.5]","[548, 548]","[549, 549]","[-1, 0]","[-1, 0]"
543,"[1714, 2454]","[1796, 2495]",543,"[1755.0, 2495]","[1755.0, 2454]","[1714, 2474.5]","[1796, 2474.5]","[549, 549]","[544, 544]","[537, 537]","[542, 542]"
544,"[1803, 2454]","[1864, 2499]",544,"[1833.5, 2499]","[1833.5, 2454]","[1803, 2476.5]","[1864, 2476.5]","[550, 550]","[545, 545]","[-1, 0]","[543, 543]"
545,"[1868, 2454]","[2018, 2505]",545,"[1943.0, 2505]","[1943.0, 2454]","[1868, 2479.5]","[2018, 2479.5]","[-1, 0]","[546, 546]","[539, 539]","[544, 544]"
546,"[2023, 2454]","[2149, 2505]",546,"[2086.0, 2505]","[2086.0, 2454]","[2023, 2479.5]","[2149, 2479.5]","[-1, 0]","[547, 547]","[540, 540]","[545, 545]"
547,"[2158, 2454]","[2371, 2502]",547,"[2264.5, 2502]","[2264.5, 2454]","[2158, 2478.0]","[2371, 2478.0]","[553, 553]","[555, 555]","[541, 541]","[546, 546]"
548,"[1673, 2505]","[1726, 2550]",548,"[1699.5, 2550]","[1699.5, 2505]","[1673, 2527.5]","[1726, 2527.5]","[556, 556]","[550, 550]","[542, 542]","[-1, 0]"
549,"[1726, 2502]","[1779, 2553]",549,"[1752.5, 2553]","[1752.5, 2502]","[1726, 2527.5]","[1779, 2527.5]","[556, 556]","[550, 550]","[543, 543]","[548, 548]"
550,"[1776, 2499]","[1917, 2560]",550,"[1846.5, 2560]","[1846.5, 2499]","[1776, 2529.5]","[1917, 2529.5]","[564, 564]","[551, 551]","[544, 544]","[549, 549]"
551,"[1917, 2505]","[2110, 2557]",551,"[2013.5, 2557]","[2013.5, 2505]","[1917, 2531.0]","[2110, 2531.0]","[565, 565]","[562, 562]","[-1, 0]","[550, 550]"
552,"[2120, 2505]","[2183, 2550]",552,"[2151.5, 2550]","[2151.5, 2505]","[2120, 2527.5]","[2183, 2527.5]","[562, 562]","[553, 553]","[-1, 0]","[561, 561]"
553,"[2192, 2505]","[2315, 2546]",553,"[2253.5, 2546]","[2253.5, 2505]","[2192, 2525.5]","[2315, 2525.5]","[563, 563]","[555, 555]","[547, 547]","[552, 552]"
554,"[2320, 2502]","[2361, 2546]",554,"[2340.5, 2546]","[2340.5, 2502]","[2320, 2524.0]","[2361, 2524.0]","[-1, 0]","[555, 555]","[-1, 0]","[553, 553]"
555,"[2361, 2502]","[2410, 2550]",555,"[2385.5, 2550]","[2385.5, 2502]","[2361, 2526.0]","[2410, 2526.0]","[-1, 0]","[-1, 0]","[-1, 0]","[554, 554]"
556,"[1668, 2546]","[1813, 2608]",556,"[1740.5, 2608]","[1740.5, 2546]","[1668, 2577.0]","[1813, 2577.0]","[568, 568]","[558, 558]","[549, 549]","[-1, 0]"
557,"[1813, 2553]","[1851, 2598]",557,"[1832.0, 2598]","[1832.0, 2553]","[1813, 2575.5]","[1851, 2575.5]","[564, 564]","[558, 558]","[550, 550]","[556, 556]"
558,"[1856, 2550]","[1958, 2601]",558,"[1907.0, 2601]","[1907.0, 2550]","[1856, 2575.5]","[1958, 2575.5]","[-1, 0]","[560, 560]","[-1, 0]","[557, 557]"
559,"[1955, 2557]","[1999, 2598]",559,"[1977.0, 2598]","[1977.0, 2557]","[1955, 2577.5]","[1999, 2577.5]","[565, 565]","[560, 560]","[551, 551]","[558, 558]"
560,"[2006, 2560]","[2088, 2598]",560,"[2047.0, 2598]","[2047.0, 2560]","[2006, 2579.0]","[2088, 2579.0]","[566, 566]","[566, 566]","[551, 551]","[559, 559]"
561,"[2083, 2560]","[2122, 2591]",561,"[2102.5, 2591]","[2102.5, 2560]","[2083, 2575.5]","[2122, 2575.5]","[566, 566]","[567, 567]","[552, 552]","[560, 560]"
562,"[2117, 2550]","[2175, 2604]",562,"[2146.0, 2604]","[2146.0, 2550]","[2117, 2577.0]","[2175, 2577.0]","[566, 566]","[563, 563]","[552, 552]","[566, 566]"
563,"[2178, 2557]","[2364, 2608]",563,"[2271.0, 2608]","[2271.0, 2557]","[2178, 2582.5]","[2364, 2582.5]","[567, 567]","[-1, 0]","[553, 553]","[562, 562]"
564,"[1726, 2608]","[1946, 2659]",564,"[1836.0, 2659]","[1836.0, 2608]","[1726, 2633.5]","[1946, 2633.5]","[569, 569]","[565, 565]","[557, 557]","[-1, 0]"
565,"[1953, 2604]","[2074, 2659]",565,"[2013.5, 2659]","[2013.5, 2604]","[1953, 2631.5]","[2074, 2631.5]","[570, 570]","[567, 567]","[560, 560]","[564, 564]"
566,"[2074, 2604]","[2117, 2649]",566,"[2095.5, 2649]","[2095.5, 2604]","[2074, 2626.5]","[2117, 2626.5]","[571, 571]","[567, 567]","[562, 562]","[565, 565]"
567,"[2120, 2601]","[2340, 2652]",567,"[2230.0, 2652]","[2230.0, 2601]","[2120, 2626.5]","[2340, 2626.5]","[572, 572]","[-1, 0]","[563, 563]","[566, 566]"
568,"[1670, 2652]","[1769, 2704]",568,"[1719.5, 2704]","[1719.5, 2652]","[1670, 2678.0]","[1769, 2678.0]","[691, 691]","[569, 569]","[556, 556]","[-1, 0]"
569,"[1776, 2652]","[1972, 2717]",569,"[1874.0, 2717]","[1874.0, 2652]","[1776, 2684.5]","[1972, 2684.5]","[693, 693]","[695, 695]","[564, 564]","[691, 691]"
570,"[1982, 2656]","[2093, 2697]",570,"[2037.5, 2697]","[2037.5, 2656]","[1982, 2676.5]","[2093, 2676.5]","[695, 695]","[571, 571]","[565, 565]","[569, 569]"
571,"[2098, 2656]","[2163, 2700]",571,"[2130.5, 2700]","[2130.5, 2656]","[2098, 2678.0]","[2163, 2678.0]","[696, 696]","[697, 697]","[566, 566]","[570, 570]"
572,"[2166, 2652]","[2267, 2704]",572,"[2216.5, 2704]","[2216.5, 2652]","[2166, 2678.0]","[2267, 2678.0]","[698, 698]","[699, 699]","[567, 567]","[571, 571]"
573,"[2270, 2652]","[2376, 2704]",573,"[2323.0, 2704]","[2323.0, 2652]","[2270, 2678.0]","[2376, 2678.0]","[699, 699]","[-1, 0]","[-1, 0]","[572, 572]"
574,"[1668, 2803]","[1714, 2868]",574,"[1691.0, 2868]","[1691.0, 2803]","[1668, 2835.5]","[1714, 2835.5]","[720, 720]","[575, 575]","[708, 708]","[-1, 0]"
575,"[1699, 2803]","[1883, 2864]",575,"[1791.0, 2864]","[1791.0, 2803]","[1699, 2833.5]","[1883, 2833.5]","[721, 721]","[722, 722]","[709, 709]","[708, 708]"
576,"[1888, 2813]","[1931, 2857]",576,"[1909.5, 2857]","[1909.5, 2813]","[1888, 2835.0]","[1931, 2835.0]","[722, 722]","[577, 577]","[-1, 0]","[721, 721]"
577,"[1924, 2803]","[2158, 2864]",577,"[2041.0, 2864]","[2041.0, 2803]","[1924, 2833.5]","[2158, 2833.5]","[723, 723]","[725, 725]","[-1, 0]","[576, 576]"
578,"[2156, 2803]","[2342, 2868]",578,"[2249.0, 2868]","[2249.0, 2803]","[2156, 2835.5]","[2342, 2835.5]","[726, 726]","[-1, 0]","[712, 712]","[724, 724]"
579,"[1668, 2898]","[1847, 2963]",579,"[1757.5, 2963]","[1757.5, 2898]","[1668, 2930.5]","[1847, 2930.5]","[774, 774]","[580, 580]","[720, 720]","[-1, 0]"
580,"[1842, 2902]","[2040, 2963]",580,"[1941.0, 2963]","[1941.0, 2902]","[1842, 2932.5]","[2040, 2932.5]","[776, 776]","[581, 581]","[722, 722]","[775, 775]"
581,"[2040, 2905]","[2156, 2957]",581,"[2098.0, 2957]","[2098.0, 2905]","[2040, 2931.0]","[2156, 2931.0]","[777, 777]","[582, 582]","[724, 724]","[580, 580]"
582,"[2151, 2895]","[2289, 2970]",582,"[2220.0, 2970]","[2220.0, 2895]","[2151, 2932.5]","[2289, 2932.5]","[779, 779]","[780, 780]","[725, 725]","[581, 581]"
583,"[2284, 2909]","[2349, 2963]",583,"[2316.5, 2963]","[2316.5, 2909]","[2284, 2936.0]","[2349, 2936.0]","[780, 780]","[-1, 0]","[726, 726]","[779, 779]"
584,"[1670, 3011]","[1810, 3062]",584,"[1740.0, 3062]","[1740.0, 3011]","[1670, 3036.5]","[1810, 3036.5]","[597, 597]","[585, 585]","[774, 774]","[-1, 0]"
